step,epoch,split,loss,RPA,RCA,MAE_cents,learning_rate,wall_time_sec
36500,1,train,0.015260,0.6585,0.6620,109.41,5.00e-05,1917.3
36600,1,train,0.015262,0.6716,0.6748,108.56,5.00e-05,1921.6
36700,1,train,0.014610,0.6870,0.6895,103.49,5.00e-05,1925.9
36800,1,train,0.015529,0.6674,0.6703,105.89,5.00e-05,1930.2
36900,1,train,0.015189,0.6573,0.6592,113.56,5.00e-05,1934.5
37000,1,train,0.015479,0.6494,0.6535,111.35,5.00e-05,1938.7
37100,1,train,0.015370,0.6613,0.6642,107.86,5.00e-05,1943.0
37200,1,train,0.015000,0.6677,0.6721,104.33,5.00e-05,1947.3
37300,1,train,0.015042,0.6637,0.6686,107.03,5.00e-05,1951.6
37400,1,train,0.015248,0.6668,0.6722,109.51,5.00e-05,1955.9
37500,1,train,0.015375,0.6647,0.6682,108.54,5.00e-05,1960.2
37600,1,train,0.015552,0.6519,0.6567,115.66,5.00e-05,1964.5
37700,1,train,0.015455,0.6544,0.6598,112.29,5.00e-05,1968.8
37800,1,train,0.015533,0.6580,0.6614,110.05,5.00e-05,1973.1
37900,1,train,0.015600,0.6616,0.6677,113.54,5.00e-05,1977.3
38000,1,train,0.015589,0.6506,0.6557,110.92,5.00e-05,1981.6
38100,1,train,0.015941,0.6352,0.6397,116.22,5.00e-05,1985.9
38200,1,train,0.015420,0.6561,0.6574,113.98,5.00e-05,1990.2
38300,1,train,0.015499,0.6490,0.6519,110.21,5.00e-05,1994.5
38400,1,train,0.015123,0.6693,0.6725,108.61,5.00e-05,1998.8
38500,1,train,0.015544,0.6544,0.6588,110.98,5.00e-05,2003.1
38600,1,train,0.015614,0.6634,0.6657,108.93,5.00e-05,2007.4
38700,1,train,0.014913,0.6788,0.6836,106.53,5.00e-05,2011.7
38800,1,train,0.015351,0.6656,0.6688,104.54,5.00e-05,2015.9
38900,1,train,0.015564,0.6488,0.6517,118.52,5.00e-05,2020.2
39000,1,train,0.015379,0.6681,0.6739,112.70,5.00e-05,2024.5
39100,1,train,0.015339,0.6708,0.6757,105.94,5.00e-05,2028.8
39200,1,train,0.015345,0.6574,0.6616,112.87,5.00e-05,2033.1
39300,1,train,0.015571,0.6502,0.6547,114.26,5.00e-05,2037.4
39400,1,train,0.015328,0.6621,0.6643,110.69,5.00e-05,2041.7
39500,1,train,0.015152,0.6664,0.6689,104.12,5.00e-05,2046.0
39600,1,train,0.015110,0.6620,0.6649,106.28,5.00e-05,2050.3
39700,1,train,0.014968,0.6681,0.6716,104.81,5.00e-05,2054.6
39800,1,train,0.015471,0.6619,0.6665,109.16,5.00e-05,2058.9
39900,1,train,0.015331,0.6603,0.6654,109.28,5.00e-05,2063.2
40000,1,train,0.015767,0.6387,0.6432,116.69,5.00e-05,2067.5
40000,1,val,0.015577,0.6155,0.6200,124.00,5.00e-05,2183.0
40100,1,train,0.015374,0.6618,0.6650,115.15,5.00e-05,2187.6
40200,1,train,0.015340,0.6566,0.6614,112.42,5.00e-05,2191.8
40300,1,train,0.015648,0.6415,0.6444,119.81,5.00e-05,2196.1
40400,1,train,0.015131,0.6529,0.6561,109.20,5.00e-05,2200.4
40500,1,train,0.015373,0.6740,0.6776,107.91,5.00e-05,2204.7
40600,1,train,0.015457,0.6585,0.6643,115.97,5.00e-05,2209.0
40700,1,train,0.014877,0.6757,0.6795,104.54,5.00e-05,2213.3
40800,1,train,0.015439,0.6631,0.6706,114.97,5.00e-05,2217.6
40900,1,train,0.015305,0.6632,0.6683,105.49,5.00e-05,2221.9
41000,1,train,0.015486,0.6659,0.6704,111.77,5.00e-05,2226.1
41100,1,train,0.015387,0.6579,0.6608,110.83,5.00e-05,2230.4
41200,1,train,0.014921,0.6602,0.6637,106.16,5.00e-05,2234.7
41300,1,train,0.015196,0.6789,0.6846,106.48,5.00e-05,2239.0
41400,1,train,0.014721,0.6781,0.6817,102.62,5.00e-05,2243.3
41500,1,train,0.015429,0.6591,0.6632,114.70,5.00e-05,2247.6
41600,1,train,0.015474,0.6527,0.6576,115.82,5.00e-05,2251.9
41700,1,train,0.015140,0.6736,0.6781,106.95,5.00e-05,2256.2
41800,1,train,0.015252,0.6690,0.6742,112.75,5.00e-05,2260.5
41900,1,train,0.015132,0.6775,0.6837,108.67,5.00e-05,2264.7
42000,1,train,0.015442,0.6666,0.6694,108.09,5.00e-05,2269.0
42100,1,train,0.015563,0.6632,0.6664,114.85,5.00e-05,2273.3
42200,1,train,0.015392,0.6596,0.6621,108.80,5.00e-05,2277.6
42300,1,train,0.014967,0.6717,0.6742,104.41,5.00e-05,2281.9
42400,1,train,0.015148,0.6782,0.6821,106.31,5.00e-05,2286.2
42500,1,train,0.015399,0.6595,0.6657,112.56,5.00e-05,2290.5
42600,1,train,0.015132,0.6563,0.6601,106.69,5.00e-05,2294.8
42700,1,train,0.015507,0.6453,0.6510,117.41,5.00e-05,2299.1
42800,1,train,0.014992,0.6627,0.6649,111.41,5.00e-05,2303.4
42900,1,train,0.015150,0.6716,0.6741,105.97,5.00e-05,2307.6
43000,1,train,0.015451,0.6613,0.6652,110.31,5.00e-05,2311.9
43100,1,train,0.015173,0.6664,0.6699,109.38,5.00e-05,2316.2
43200,1,train,0.015338,0.6709,0.6748,106.65,5.00e-05,2320.5
43300,1,train,0.015332,0.6647,0.6704,108.06,5.00e-05,2324.8
43400,1,train,0.014943,0.6728,0.6776,108.03,5.00e-05,2329.1
43500,1,train,0.015107,0.6735,0.6796,104.36,5.00e-05,2333.4
43600,1,train,0.015560,0.6486,0.6554,119.78,5.00e-05,2337.7
43700,1,train,0.015532,0.6480,0.6516,119.75,5.00e-05,2342.0
43800,1,train,0.015294,0.6715,0.6740,109.21,5.00e-05,2346.3
43900,1,train,0.015191,0.6708,0.6734,102.05,5.00e-05,2350.6
44000,1,train,0.015134,0.6615,0.6695,111.16,5.00e-05,2354.9
44100,1,train,0.015380,0.6573,0.6598,113.14,5.00e-05,2359.2
44200,1,train,0.014877,0.6740,0.6772,103.80,5.00e-05,2363.5
44300,1,train,0.015572,0.6632,0.6658,117.04,5.00e-05,2367.8
44400,1,train,0.015583,0.6499,0.6523,113.15,5.00e-05,2372.1
44500,1,train,0.015118,0.6623,0.6664,111.88,5.00e-05,2376.3
44600,1,train,0.015286,0.6630,0.6668,114.02,5.00e-05,2380.6
44700,1,train,0.015679,0.6588,0.6636,109.72,5.00e-05,2384.9
44800,1,train,0.015343,0.6637,0.6673,109.18,5.00e-05,2389.2
44900,1,train,0.015254,0.6724,0.6766,111.24,5.00e-05,2393.5
45000,1,train,0.015421,0.6688,0.6737,110.93,5.00e-05,2397.8
45100,1,train,0.015375,0.6498,0.6530,116.50,5.00e-05,2402.4
45200,1,train,0.015274,0.6602,0.6647,110.25,5.00e-05,2406.7
45300,1,train,0.015222,0.6758,0.6805,104.85,5.00e-05,2410.9
45400,1,train,0.015182,0.6691,0.6733,110.61,5.00e-05,2415.2
45500,1,train,0.015075,0.6705,0.6744,108.56,5.00e-05,2419.5
45600,1,train,0.015507,0.6474,0.6529,116.83,5.00e-05,2423.8
45700,1,train,0.015288,0.6560,0.6586,109.27,5.00e-05,2428.1
45800,1,train,0.015292,0.6688,0.6723,106.24,5.00e-05,2432.4
45900,1,train,0.015216,0.6660,0.6720,112.76,5.00e-05,2436.7
46000,1,train,0.015157,0.6574,0.6603,107.76,5.00e-05,2441.0
46100,1,train,0.015633,0.6453,0.6505,117.98,5.00e-05,2445.2
46200,1,train,0.014850,0.6737,0.6794,106.50,5.00e-05,2449.5
46300,1,train,0.015553,0.6589,0.6621,108.04,5.00e-05,2453.8
46400,1,train,0.015223,0.6605,0.6627,107.40,5.00e-05,2458.1
46500,1,train,0.015530,0.6438,0.6482,115.09,5.00e-05,2462.4
46600,1,train,0.015144,0.6645,0.6683,108.74,5.00e-05,2466.7
46700,1,train,0.015558,0.6555,0.6613,113.54,5.00e-05,2471.0
46800,1,train,0.015195,0.6712,0.6753,105.56,5.00e-05,2475.3
46900,1,train,0.015211,0.6676,0.6701,108.15,5.00e-05,2479.6
47000,1,train,0.014960,0.6812,0.6860,106.80,5.00e-05,2483.9
47100,1,train,0.015223,0.6754,0.6793,106.80,5.00e-05,2488.2
47200,1,train,0.015436,0.6592,0.6621,106.96,5.00e-05,2492.4
47300,1,train,0.015550,0.6620,0.6652,109.96,5.00e-05,2496.7
47400,1,train,0.015492,0.6704,0.6736,106.92,5.00e-05,2501.0
47500,1,train,0.015145,0.6414,0.6446,108.44,5.00e-05,2505.3
47600,1,train,0.015559,0.6536,0.6600,116.88,5.00e-05,2509.6
47700,1,train,0.014978,0.6740,0.6753,102.77,5.00e-05,2513.9
47800,1,train,0.014923,0.6900,0.6942,106.25,5.00e-05,2518.2
47900,1,train,0.015247,0.6589,0.6620,116.20,5.00e-05,2522.5
48000,1,train,0.015421,0.6541,0.6601,113.95,5.00e-05,2526.8
48100,1,train,0.015246,0.6685,0.6720,110.54,5.00e-05,2531.0
48200,1,train,0.015381,0.6653,0.6682,108.61,5.00e-05,2535.3
48300,1,train,0.015241,0.6639,0.6676,108.50,5.00e-05,2539.6
48400,1,train,0.014963,0.6638,0.6693,107.11,5.00e-05,2543.9
48500,1,train,0.015271,0.6733,0.6771,113.23,5.00e-05,2548.2
48600,1,train,0.014851,0.6735,0.6754,104.08,5.00e-05,2552.5
48700,1,train,0.015178,0.6667,0.6696,103.47,5.00e-05,2556.8
48800,1,train,0.015584,0.6593,0.6641,114.42,5.00e-05,2561.1
48900,1,train,0.015330,0.6605,0.6656,117.19,5.00e-05,2565.3
49000,1,train,0.015112,0.6571,0.6603,113.21,5.00e-05,2569.6
49100,1,train,0.015019,0.6788,0.6842,104.04,5.00e-05,2573.9
49200,1,train,0.015066,0.6736,0.6765,104.72,5.00e-05,2578.2
49300,1,train,0.015084,0.6688,0.6720,104.05,5.00e-05,2582.5
49400,1,train,0.014970,0.6619,0.6661,112.88,5.00e-05,2586.8
49500,1,train,0.014673,0.6846,0.6894,98.53,5.00e-05,2591.1
49600,1,train,0.015375,0.6665,0.6713,107.70,5.00e-05,2595.3
49700,1,train,0.015021,0.6668,0.6700,109.08,5.00e-05,2599.6
49800,1,train,0.015343,0.6684,0.6731,110.87,5.00e-05,2603.9
49900,1,train,0.015022,0.6716,0.6744,104.10,5.00e-05,2608.2
50000,1,train,0.015214,0.6711,0.6746,112.67,5.00e-05,2612.5
50000,1,val,0.015528,0.6122,0.6167,125.03,5.00e-05,2728.2
50100,1,train,0.015623,0.6510,0.6561,113.34,5.00e-05,2732.7
50200,1,train,0.015011,0.6685,0.6743,107.38,5.00e-05,2737.0
50300,1,train,0.015014,0.6730,0.6775,103.14,5.00e-05,2741.3
50400,1,train,0.014995,0.6711,0.6762,106.36,5.00e-05,2745.6
50500,1,train,0.015338,0.6634,0.6685,113.29,5.00e-05,2749.9
50600,1,train,0.015090,0.6705,0.6759,105.54,5.00e-05,2754.1
50700,1,train,0.015066,0.6652,0.6715,111.06,5.00e-05,2758.4
50800,1,train,0.014849,0.6844,0.6886,100.17,5.00e-05,2762.7
50900,1,train,0.015142,0.6846,0.6926,112.96,5.00e-05,2767.0
51000,1,train,0.015350,0.6742,0.6802,108.61,5.00e-05,2771.3
51100,1,train,0.015240,0.6692,0.6740,110.39,5.00e-05,2775.6
51200,1,train,0.014933,0.6777,0.6825,107.63,5.00e-05,2779.9
51300,1,train,0.015183,0.6653,0.6688,109.55,5.00e-05,2784.2
51400,1,train,0.014970,0.6703,0.6739,107.74,5.00e-05,2788.5
51500,1,train,0.015199,0.6580,0.6622,110.11,5.00e-05,2792.8
51600,1,train,0.014631,0.6796,0.6828,100.70,5.00e-05,2797.0
51700,1,train,0.015576,0.6699,0.6738,107.43,5.00e-05,2801.3
51800,1,train,0.014805,0.6673,0.6705,105.36,5.00e-05,2805.6
51900,1,train,0.015234,0.6672,0.6730,109.41,5.00e-05,2809.9
52000,1,train,0.014993,0.6766,0.6805,103.12,5.00e-05,2814.2
52100,1,train,0.015243,0.6655,0.6693,108.37,5.00e-05,2818.5
52200,1,train,0.015288,0.6544,0.6608,109.34,5.00e-05,2822.8
52300,1,train,0.015205,0.6609,0.6656,113.61,5.00e-05,2827.1
52400,1,train,0.014947,0.6700,0.6738,106.97,5.00e-05,2831.4
52500,1,train,0.015028,0.6676,0.6702,107.88,5.00e-05,2835.6
52600,1,train,0.015076,0.6580,0.6631,109.76,5.00e-05,2839.9
52700,1,train,0.015513,0.6616,0.6668,118.43,5.00e-05,2844.2
52800,1,train,0.015457,0.6501,0.6530,116.29,5.00e-05,2848.5
52900,1,train,0.015242,0.6478,0.6517,106.47,5.00e-05,2852.8
53000,1,train,0.014975,0.6646,0.6682,104.48,5.00e-05,2857.1
53100,1,train,0.015773,0.6520,0.6568,119.47,5.00e-05,2861.4
53200,1,train,0.014733,0.6786,0.6833,103.63,5.00e-05,2865.6
53300,1,train,0.015223,0.6667,0.6721,108.13,5.00e-05,2869.9
53400,1,train,0.015426,0.6603,0.6661,109.23,5.00e-05,2874.2
53500,1,train,0.015142,0.6599,0.6653,108.48,5.00e-05,2878.5
53600,1,train,0.014915,0.6776,0.6805,104.11,5.00e-05,2882.8
53700,1,train,0.015112,0.6644,0.6689,109.66,5.00e-05,2887.1
53800,1,train,0.015330,0.6663,0.6695,110.01,5.00e-05,2891.4
53900,1,train,0.014754,0.6766,0.6808,99.81,5.00e-05,2895.7
54000,1,train,0.015510,0.6521,0.6578,113.80,5.00e-05,2900.0
54100,1,train,0.015038,0.6683,0.6709,109.42,5.00e-05,2904.2
54200,1,train,0.015050,0.6591,0.6642,108.50,5.00e-05,2908.5
54300,1,train,0.015108,0.6802,0.6841,108.71,5.00e-05,2912.8
54400,1,train,0.015393,0.6587,0.6638,104.51,5.00e-05,2917.1
54500,1,train,0.014906,0.6516,0.6567,109.51,5.00e-05,2921.4
54600,1,train,0.015262,0.6692,0.6737,110.85,5.00e-05,2925.7
54700,1,train,0.015327,0.6652,0.6662,110.74,5.00e-05,2930.0
54800,1,train,0.014720,0.6780,0.6812,102.30,5.00e-05,2934.3
54900,1,train,0.015248,0.6614,0.6652,107.61,5.00e-05,2938.6
55000,1,train,0.015123,0.6748,0.6787,105.91,5.00e-05,2942.8
55100,1,train,0.014933,0.6835,0.6870,98.46,5.00e-05,2947.4
55200,1,train,0.015564,0.6456,0.6501,117.02,5.00e-05,2951.7
55300,1,train,0.015153,0.6574,0.6622,115.38,5.00e-05,2956.0
55400,1,train,0.014838,0.6718,0.6753,101.09,5.00e-05,2960.3
55500,1,train,0.014827,0.6709,0.6761,106.86,5.00e-05,2964.6
55600,1,train,0.015050,0.6660,0.6724,111.38,5.00e-05,2968.8
55700,1,train,0.015279,0.6666,0.6723,109.22,5.00e-05,2973.1
55800,1,train,0.014888,0.6706,0.6732,108.93,5.00e-05,2977.4
55900,1,train,0.014900,0.6680,0.6706,104.35,5.00e-05,2981.7
56000,1,train,0.015247,0.6663,0.6708,108.49,5.00e-05,2986.0
56100,1,train,0.015535,0.6560,0.6598,113.10,5.00e-05,2990.3
56200,1,train,0.015164,0.6583,0.6615,110.57,5.00e-05,2994.6
56300,1,train,0.014787,0.6789,0.6817,101.56,5.00e-05,2998.9
56400,1,train,0.015404,0.6605,0.6653,113.38,5.00e-05,3003.2
56500,1,train,0.014988,0.6732,0.6780,107.91,5.00e-05,3007.4
56600,1,train,0.015015,0.6525,0.6551,104.43,5.00e-05,3011.7
56700,1,train,0.015257,0.6732,0.6754,109.09,5.00e-05,3016.0
56800,1,train,0.015194,0.6755,0.6799,107.92,5.00e-05,3020.3
56900,1,train,0.015206,0.6821,0.6862,106.25,5.00e-05,3024.6
57000,1,train,0.015185,0.6646,0.6700,109.75,5.00e-05,3028.9
57100,1,train,0.015325,0.6633,0.6671,113.94,5.00e-05,3033.2
57200,1,train,0.014916,0.6763,0.6804,109.10,5.00e-05,3037.5
57300,1,train,0.015391,0.6690,0.6715,107.83,5.00e-05,3041.8
57400,1,train,0.015298,0.6572,0.6634,111.91,5.00e-05,3046.0
57500,1,train,0.014819,0.6669,0.6688,107.49,5.00e-05,3050.3
57600,1,train,0.014958,0.6694,0.6719,109.12,5.00e-05,3054.6
57700,1,train,0.015340,0.6592,0.6633,109.77,5.00e-05,3058.9
57800,1,train,0.015497,0.6462,0.6494,114.47,5.00e-05,3063.2
57900,1,train,0.014776,0.6552,0.6587,102.28,5.00e-05,3067.5
58000,1,train,0.015463,0.6651,0.6693,109.06,5.00e-05,3071.8
58100,1,train,0.015446,0.6628,0.6673,112.01,5.00e-05,3076.0
58200,1,train,0.015204,0.6667,0.6709,109.58,5.00e-05,3080.3
58300,1,train,0.014983,0.6756,0.6794,106.30,5.00e-05,3084.6
58400,1,train,0.014943,0.6700,0.6735,106.92,5.00e-05,3088.9
58500,1,train,0.015849,0.6572,0.6614,118.79,5.00e-05,3093.2
58600,1,train,0.014767,0.6721,0.6756,102.84,5.00e-05,3097.5
58700,1,train,0.014991,0.6686,0.6722,102.70,5.00e-05,3101.8
58800,1,train,0.015028,0.6583,0.6621,107.52,5.00e-05,3106.1
58900,1,train,0.015053,0.6696,0.6735,105.29,5.00e-05,3110.3
59000,1,train,0.014713,0.6747,0.6794,107.76,5.00e-05,3114.6
59100,1,train,0.014646,0.6889,0.6912,105.05,5.00e-05,3118.9
59200,1,train,0.015502,0.6580,0.6625,113.41,5.00e-05,3123.2
59300,1,train,0.014908,0.6760,0.6802,103.14,5.00e-05,3127.5
59400,1,train,0.014899,0.6772,0.6804,103.88,5.00e-05,3131.8
59500,1,train,0.015006,0.6633,0.6655,100.19,5.00e-05,3136.1
59600,1,train,0.014822,0.6803,0.6838,100.63,5.00e-05,3140.4
59700,1,train,0.015098,0.6718,0.6754,102.39,5.00e-05,3144.6
59800,1,train,0.015071,0.6730,0.6759,102.85,5.00e-05,3148.9
59900,1,train,0.015429,0.6586,0.6618,114.03,5.00e-05,3153.2
60000,1,train,0.015346,0.6535,0.6593,116.49,5.00e-05,3157.5
60000,1,val,0.015417,0.6040,0.6084,123.32,5.00e-05,3273.2
60100,1,train,0.015088,0.6715,0.6759,107.42,5.00e-05,3277.8
60200,1,train,0.014845,0.6767,0.6822,105.96,5.00e-05,3282.1
60300,1,train,0.015056,0.6630,0.6666,109.59,5.00e-05,3286.4
60400,1,train,0.015181,0.6647,0.6685,107.28,5.00e-05,3290.7
60500,1,train,0.014811,0.6806,0.6831,102.98,5.00e-05,3295.0
60600,1,train,0.015514,0.6481,0.6516,113.49,5.00e-05,3299.2
60700,1,train,0.015292,0.6702,0.6740,114.22,5.00e-05,3303.5
60800,1,train,0.015127,0.6572,0.6597,107.56,5.00e-05,3307.8
60900,1,train,0.014864,0.6737,0.6789,110.16,5.00e-05,3312.1
61000,1,train,0.015079,0.6727,0.6762,110.29,5.00e-05,3316.4
61100,1,train,0.015011,0.6560,0.6582,110.06,5.00e-05,3320.7
61200,1,train,0.014828,0.6551,0.6581,110.73,5.00e-05,3325.0
61300,1,train,0.015101,0.6655,0.6674,105.74,5.00e-05,3329.3
61400,1,train,0.015053,0.6770,0.6811,105.32,5.00e-05,3333.5
61500,1,train,0.015246,0.6732,0.6764,108.67,5.00e-05,3337.8
61600,1,train,0.015212,0.6564,0.6590,112.61,5.00e-05,3342.1
61700,1,train,0.014782,0.6730,0.6769,101.69,5.00e-05,3346.4
61800,1,train,0.015246,0.6586,0.6616,111.15,5.00e-05,3350.7
61900,1,train,0.015417,0.6583,0.6615,112.36,5.00e-05,3355.0
62000,1,train,0.015222,0.6666,0.6717,107.80,5.00e-05,3359.3
62100,1,train,0.015107,0.6557,0.6593,112.86,5.00e-05,3363.6
62200,1,train,0.014647,0.6696,0.6747,107.33,5.00e-05,3367.9
62300,1,train,0.014877,0.6690,0.6713,105.49,5.00e-05,3372.2
62400,1,train,0.014708,0.6823,0.6849,104.64,5.00e-05,3376.4
62500,1,train,0.014569,0.6878,0.6923,101.18,5.00e-05,3380.7
62600,1,train,0.014920,0.6790,0.6829,100.94,5.00e-05,3385.0
62700,1,train,0.015398,0.6490,0.6533,114.65,5.00e-05,3389.3
62800,1,train,0.015487,0.6427,0.6452,109.75,5.00e-05,3393.6
62900,1,train,0.014640,0.6498,0.6540,105.65,5.00e-05,3397.9
63000,1,train,0.015146,0.6821,0.6866,105.52,5.00e-05,3402.2
63100,1,train,0.014994,0.6680,0.6709,105.93,5.00e-05,3406.5
63200,1,train,0.015892,0.6458,0.6512,122.14,5.00e-05,3410.8
63300,1,train,0.014931,0.6622,0.6673,111.28,5.00e-05,3415.1
63400,1,train,0.015161,0.6688,0.6736,102.40,5.00e-05,3419.4
63500,1,train,0.015031,0.6604,0.6653,109.33,5.00e-05,3423.6
63600,1,train,0.015368,0.6564,0.6609,109.10,5.00e-05,3427.9
63700,1,train,0.014963,0.6540,0.6576,107.66,5.00e-05,3432.2
63800,1,train,0.014843,0.6649,0.6678,105.81,5.00e-05,3436.5
63900,1,train,0.015084,0.6650,0.6704,106.82,5.00e-05,3440.8
64000,1,train,0.015101,0.6852,0.6897,111.38,5.00e-05,3445.1
64100,1,train,0.015351,0.6552,0.6584,111.28,5.00e-05,3449.4
64200,1,train,0.015052,0.6699,0.6734,109.93,5.00e-05,3453.7
64300,1,train,0.015071,0.6738,0.6773,105.76,5.00e-05,3458.0
64400,1,train,0.015104,0.6651,0.6683,101.89,5.00e-05,3462.2
64500,1,train,0.014858,0.6825,0.6863,103.98,5.00e-05,3466.6
64600,1,train,0.014758,0.6716,0.6777,107.00,5.00e-05,3470.8
64700,1,train,0.015166,0.6658,0.6690,110.42,5.00e-05,3475.1
64800,1,train,0.015090,0.6656,0.6692,103.42,5.00e-05,3479.4
64900,1,train,0.014897,0.6639,0.6681,107.79,5.00e-05,3483.7
65000,1,train,0.015185,0.6598,0.6617,107.28,5.00e-05,3488.0
65100,1,train,0.014910,0.6669,0.6698,109.59,5.00e-05,3492.6
65200,1,train,0.015029,0.6640,0.6676,105.79,5.00e-05,3496.9
65300,1,train,0.015099,0.6536,0.6596,108.13,5.00e-05,3501.2
65400,1,train,0.015321,0.6524,0.6562,115.51,5.00e-05,3505.4
65500,1,train,0.014844,0.6640,0.6682,105.06,5.00e-05,3509.7
65600,1,train,0.015154,0.6515,0.6559,109.03,5.00e-05,3514.0
65700,1,train,0.015108,0.6677,0.6709,105.76,5.00e-05,3518.3
65800,1,train,0.015355,0.6442,0.6458,112.92,5.00e-05,3522.6
65900,1,train,0.015359,0.6637,0.6676,110.79,5.00e-05,3526.9
66000,1,train,0.015157,0.6686,0.6734,114.60,5.00e-05,3531.2
66100,1,train,0.015031,0.6576,0.6637,106.88,5.00e-05,3535.5
66200,1,train,0.014579,0.6731,0.6776,104.21,5.00e-05,3539.8
66300,1,train,0.015177,0.6656,0.6699,104.19,5.00e-05,3544.1
66400,1,train,0.014964,0.6770,0.6815,106.03,5.00e-05,3548.4
66500,1,train,0.014708,0.6851,0.6883,104.24,5.00e-05,3552.6
66600,1,train,0.014852,0.6692,0.6714,101.80,5.00e-05,3556.9
66700,1,train,0.014861,0.6703,0.6731,106.77,5.00e-05,3561.2
66800,1,train,0.014574,0.6720,0.6752,104.87,5.00e-05,3565.5
66900,1,train,0.015170,0.6716,0.6765,105.08,5.00e-05,3569.8
67000,1,train,0.015237,0.6626,0.6662,113.36,5.00e-05,3574.1
67100,1,train,0.015424,0.6490,0.6522,113.84,5.00e-05,3578.4
67200,1,train,0.014673,0.6740,0.6778,99.21,5.00e-05,3582.7
67300,1,train,0.015226,0.6584,0.6610,109.61,5.00e-05,3586.9
67400,1,train,0.014724,0.6707,0.6736,107.81,5.00e-05,3591.2
67500,1,train,0.015214,0.6646,0.6678,111.51,5.00e-05,3595.5
67600,1,train,0.014991,0.6658,0.6687,104.02,5.00e-05,3599.8
67700,1,train,0.015618,0.6495,0.6528,109.76,5.00e-05,3604.1
67800,1,train,0.014817,0.6771,0.6812,103.37,5.00e-05,3608.4
67900,1,train,0.015150,0.6792,0.6846,107.66,5.00e-05,3612.7
68000,1,train,0.014946,0.6747,0.6773,103.99,5.00e-05,3617.0
68100,1,train,0.015615,0.6592,0.6643,109.93,5.00e-05,3621.3
68200,1,train,0.015375,0.6520,0.6554,109.57,5.00e-05,3625.6
68300,1,train,0.014974,0.6786,0.6809,108.27,5.00e-05,3629.9
68400,1,train,0.014853,0.6622,0.6648,102.12,5.00e-05,3634.1
68500,1,train,0.015050,0.6753,0.6813,103.69,5.00e-05,3638.4
68600,1,train,0.014968,0.6655,0.6702,108.81,5.00e-05,3642.7
68700,1,train,0.014987,0.6712,0.6750,105.94,5.00e-05,3647.0
68800,1,train,0.015535,0.6549,0.6595,112.41,5.00e-05,3651.3
68900,1,train,0.014804,0.6693,0.6715,103.39,5.00e-05,3655.6
69000,1,train,0.014996,0.6603,0.6629,105.16,5.00e-05,3659.8
69100,1,train,0.015162,0.6574,0.6600,111.89,5.00e-05,3664.1
69200,1,train,0.015031,0.6794,0.6833,102.74,5.00e-05,3668.4
69300,1,train,0.015269,0.6636,0.6672,108.07,5.00e-05,3672.7
69400,1,train,0.015197,0.6612,0.6657,112.16,5.00e-05,3677.0
69500,1,train,0.014877,0.6761,0.6809,103.63,5.00e-05,3681.3
69600,1,train,0.014904,0.6727,0.6772,105.66,5.00e-05,3685.6
69700,1,train,0.014457,0.6852,0.6888,101.56,5.00e-05,3689.9
69800,1,train,0.015443,0.6586,0.6615,108.40,5.00e-05,3694.2
69900,1,train,0.015272,0.6622,0.6663,109.73,5.00e-05,3698.5
70000,1,train,0.015128,0.6581,0.6612,106.33,5.00e-05,3702.8
70000,1,val,0.015412,0.5924,0.5967,124.54,5.00e-05,3818.5
70100,1,train,0.014570,0.6675,0.6708,105.88,5.00e-05,3823.0
70200,1,train,0.015385,0.6660,0.6695,107.42,5.00e-05,3827.3
70300,1,train,0.014960,0.6676,0.6718,110.17,5.00e-05,3831.6
70400,1,train,0.015079,0.6766,0.6801,107.09,5.00e-05,3835.9
70500,1,train,0.015309,0.6538,0.6580,106.99,5.00e-05,3840.2
70600,1,train,0.014743,0.6713,0.6745,97.96,5.00e-05,3844.5
70700,1,train,0.015257,0.6650,0.6693,102.34,5.00e-05,3848.8
70800,1,train,0.014835,0.6694,0.6726,110.90,5.00e-05,3853.0
70900,1,train,0.015211,0.6610,0.6659,112.64,5.00e-05,3857.3
71000,1,train,0.014610,0.6785,0.6811,99.87,5.00e-05,3861.7
71100,1,train,0.014859,0.6749,0.6771,104.56,5.00e-05,3865.9
71200,1,train,0.015291,0.6647,0.6679,110.19,5.00e-05,3870.2
71300,1,train,0.015356,0.6610,0.6636,109.82,5.00e-05,3874.5
71400,1,train,0.015243,0.6498,0.6547,108.66,5.00e-05,3878.8
71500,1,train,0.014729,0.6617,0.6649,103.70,5.00e-05,3883.1
71600,1,train,0.014957,0.6666,0.6695,109.59,5.00e-05,3887.4
71700,1,train,0.015001,0.6674,0.6722,107.63,5.00e-05,3891.7
71800,1,train,0.015323,0.6546,0.6604,114.18,5.00e-05,3896.0
71900,1,train,0.015400,0.6592,0.6653,116.63,5.00e-05,3900.3
72000,1,train,0.014433,0.6649,0.6697,102.91,5.00e-05,3904.6
72100,1,train,0.015118,0.6716,0.6751,101.80,5.00e-05,3908.9
72200,1,train,0.015315,0.6474,0.6506,114.39,5.00e-05,3913.2
72300,1,train,0.015151,0.6700,0.6733,106.29,5.00e-05,3917.5
72400,1,train,0.014894,0.6619,0.6645,107.57,5.00e-05,3921.8
72500,1,train,0.015123,0.6672,0.6707,110.78,5.00e-05,3926.1
72600,1,train,0.014895,0.6760,0.6805,112.61,5.00e-05,3930.3
72700,1,train,0.014636,0.6724,0.6756,109.62,5.00e-05,3934.6
